Player,RND,KPR,APR,FKPR,KMAX
"ValdyN
AE",85,0.67,0.47,0.05,16
bailey,17,1.06,0.12,0.18,18
"iBrocky
KRAKEN",47,0.72,0.19,0.09,20
"Wailers
M8",42,0.60,0.29,0.05,15
"gotten
AE",85,0.68,0.36,0.11,17
"k1zpawn
SAW",40,0.73,0.20,0.10,18
"iZu
T1",24,0.67,0.50,0.21,16
"Pie
Colo",46,0.72,0.35,0.09,21
"Cloud
GX",41,0.78,0.32,0.10,18
"swag
LGCY",83,0.65,0.22,0.07,19
"prozin
TBK",147,0.80,0.39,0.14,24
"Flaring
AE",91,0.59,0.51,0.03,20
"Bgg
R8",61,0.74,0.34,0.15,16
"Wild0reoo
PHI",19,0.84,0.37,0.16,16
"sickrey
R8",61,0.70,0.39,0.08,16
"Addicted
SAW",40,0.68,0.35,0.00,18
"ardiis
NAVI",71,0.82,0.37,0.17,25
"ting2k5
FPT",17,0.76,0.12,0.29,13
"Ragnarok
Exal",23,0.78,0.61,0.04,18
AlMtRoOo3,88,0.73,0.40,0.06,23
"johms
VAL",19,0.63,0.63,0.00,12
"Louitan
OVA",23,0.91,0.13,0.17,21
YanLi,44,0.70,0.18,0.09,23
"kenobi
Z10",19,0.63,0.26,0.16,12
"Famouz
BME",42,0.79,0.24,0.17,22
Lazidus,37,0.78,0.16,0.11,18
"miniature
DTL",21,0.67,0.24,0.14,14
"Kibojn
MDL",57,0.75,0.44,0.02,23
"Melvin
UCSD",19,0.79,0.26,0.16,15
"Avez
NASR",41,0.80,0.27,0.02,17
"Tempo
SNS",100,0.84,0.15,0.12,22
"purp0
GX",41,0.80,0.32,0.24,19
"XXiF
QOR",77,0.69,0.31,0.08,20
"tuyz
LOUD",118,0.73,0.25,0.08,20
bae,23,0.70,0.39,0.04,16
"something
PRX",102,0.76,0.33,0.10,22
"stax
DRX",21,0.57,0.29,0.00,12
"Fit1nho
GX",41,0.73,0.39,0.10,20
"scarn
SAD",43,0.88,0.19,0.16,22
"robz
AMZ",21,0.76,0.14,0.00,16
"Mabuchi
UG",118,0.82,0.12,0.14,25
"kray
Soli",24,0.75,0.29,0.17,18
"jzz
MIBR",43,0.84,0.28,0.26,22
"theozy
CAOS.GC",19,0.95,0.16,0.21,18
"Wyz
19",17,0.88,0.29,0.12,15
"Luzuh
OVA",23,0.74,0.13,0.26,17
"siraphop
XIA",20,0.40,0.55,0.05,8
"Glance
KC.GC",45,0.67,0.53,0.00,16
"corey
TTR",92,0.77,0.30,0.11,25
grahams,59,0.83,0.17,0.08,23
Misaya,16,0.56,0.50,0.00,9
ngk,20,0.90,0.20,0.20,18
"Ayumiii
RRQ.K",98,0.90,0.20,0.14,25
"Dev0
NXT",24,0.75,0.08,0.08,18
"Akira
IGW",57,0.91,0.28,0.07,23
"speq
CGC",20,0.75,0.40,0.20,15
"rDeeW
JJH",19,0.68,0.21,0.21,13
Repulsive,47,0.62,0.55,0.11,16
"sacred
YFP",24,0.79,0.17,0.04,19
"A1mly
UG",118,0.85,0.21,0.16,24
"Muj
S2G",23,0.70,0.30,0.26,16
"KHaaLiD
FLC",123,0.60,0.54,0.02,17
"DelBisky
NYX",24,0.83,0.08,0.21,20
"Hanuh
THE.K",26,0.88,0.27,0.12,23
"tub
DVT",28,0.89,0.11,0.04,25
