Player,RND,KPR,APR,FKPR,KMAX
"none
9z.GC",22,0.86,0.09,0.18,19
PeterBarker,24,0.92,0.42,0.08,22
"Victor
NRG",21,0.76,0.10,0.10,16
"Feeqn
OF",22,0.82,0.18,0.18,18
"Munchkin
GEN",108,0.73,0.45,0.05,21
"Sayf
VIT",20,0.70,0.40,0.10,14
"muto
RC",21,0.81,0.43,0.10,17
"Instxnct
Grif",36,0.67,0.44,0.14,15
"wippie
C9",24,0.92,0.08,0.08,22
"unstable
DSG",59,0.90,0.27,0.22,20
"noumit
KOPF",69,0.75,0.23,0.07,24
"t3xture
GEN",108,0.84,0.17,0.21,23
"c4Lypso
VLYN",41,0.90,0.39,0.12,23
"elysian
NB",21,0.81,0.29,0.05,17
"Rykinn
JimB",20,0.75,0.35,0.10,15
starrz,24,0.58,0.92,0.04,14
hi hey hello,18,0.94,0.11,0.00,17
"kamyk
JL",86,0.74,0.60,0.05,23
"Cloy
ONS",24,0.79,0.38,0.08,19
"gaabxx
RED",116,0.72,0.28,0.05,21
"BuZz
DRX",22,1.00,0.05,0.32,22
"Karon
GEN",108,0.69,0.46,0.14,20
"noze
Meat",21,0.81,0.14,0.05,17
"cjsakura
Erit",23,0.70,0.48,0.04,16
"haint
OPY",85,0.79,0.31,0.05,20
"Kohliii
GRY",46,0.76,0.63,0.11,19
"Japips
OGX",20,0.70,0.25,0.05,14
"starkk
NOVO",67,0.69,0.33,0.04,17
"ZachKappa
CHCH",88,0.78,0.27,0.11,20
"tdawgg
QOR",64,0.78,0.41,0.08,19
"VYX
FCN",62,0.81,0.52,0.08,22
Jade,39,0.77,0.62,0.15,19
"Linus
DIV",39,0.77,0.36,0.18,17
"Sacy
SEN",80,0.66,0.39,0.06,14
"Sp1ke
CG",24,0.88,0.08,0.21,21
"McKinley
AIC",20,0.65,0.25,0.10,13
"Matrixx
FKS",23,0.48,0.65,0.04,11
"Menna
FSX",22,0.86,0.32,0.05,19
"Sworns
TR",18,0.83,0.06,0.11,15
"4Gruch
INCO",26,0.65,0.54,0.08,17
"PowerPixele
PP",33,0.76,0.55,0.03,13
"westside
DIA",20,0.90,0.15,0.10,18
"Shiro
BME",65,0.77,0.43,0.09,20
LINDEN,21,0.90,0.24,0.05,19
"something
PRX",69,0.72,0.22,0.19,22
"Exirst
EDGE",103,0.78,0.23,0.11,19
"Avez
NASR",68,0.75,0.38,0.07,23
"BerserX
BME",65,0.80,0.14,0.09,25
"BRIAN
RC",21,0.71,0.29,0.10,15
"astr0
1MS",19,0.58,0.58,0.00,11
"ting2k5
FPT",17,0.65,0.06,0.06,11
GodsB,46,0.65,0.33,0.11,19
"POISED
TSM",22,1.05,0.23,0.18,23
Gwangboong,66,0.79,0.21,0.23,19
"rkz
CE",23,0.78,0.52,0.04,18
"FrizzNatsz
CLWN",19,0.95,0.05,0.16,18
"SPMAK
DIV",39,0.56,0.36,0.08,11
"Cebando
AK",116,0.69,0.47,0.09,20
"Laz
ZETA",48,0.75,0.08,0.06,20
"f0rsakeN
PRX",69,0.75,0.41,0.12,22
"Vow
SRP",46,0.67,0.37,0.09,17
"antonio
Sila",52,0.79,0.44,0.04,24
techuu,44,0.84,0.36,0.05,21
"Boostio
100T",19,0.68,0.42,0.16,13
"joa1zin
CEC",22,0.73,0.41,0.14,16
"Austeeno
Bamb",22,0.64,0.73,0.05,14
"pryze
2G",36,0.61,0.50,0.06,13
"xann
SNG",90,0.93,0.19,0.26,28
"Neon
FG",111,0.78,0.13,0.24,22
"RizoN
UG",161,0.71,0.54,0.08,23
"zenox
DTL",21,1.00,0.14,0.19,21
"d0rf
FPT",17,0.76,0.41,0.06,13
"fainz
RAAD",50,0.94,0.06,0.16,28
"Shalz
HGE",22,0.95,0.32,0.09,21
"mandy
mand",46,1.02,0.07,0.15,32
"XXiF
QOR",64,0.67,0.27,0.05,16
snarly,64,0.64,0.59,0.08,17
"alannn
NOVO",67,0.82,0.22,0.04,26
Mihlog,58,0.71,0.55,0.07,17
"Kuro
UNT",43,0.77,0.26,0.14,19
"Luc1d
UOL",24,0.83,0.04,0.21,20
"GangPin
RC",21,0.71,0.43,0.10,15
"Eso177
OXR",66,0.97,0.20,0.11,24
"silenttt
ELV",52,0.73,0.23,0.06,19
"DaFt
VIC",58,0.79,0.22,0.14,20
"W1nner
GFN",78,0.72,0.26,0.08,22
"Zanatsu
RED",116,0.88,0.13,0.31,26
"Braso
OP",24,0.79,0.29,0.21,19
"rezy
UG",138,0.72,0.28,0.07,23
"trexx
VIT",20,0.75,0.50,0.10,15
"gio
FG",111,0.74,0.20,0.08,21
"al0rante
FKS",23,0.70,0.09,0.00,16
"smiley
VLYN",56,0.61,0.59,0.00,14
"shiio
NXT",20,0.70,0.30,0.10,14
"lenne
TLN",21,0.71,0.24,0.10,15
"TenZ
SEN",80,0.84,0.40,0.11,19
"karam1l
RGES",21,0.90,0.19,0.19,19
Clewy,28,0.86,0.07,0.11,24
"adverso
AK",116,0.83,0.30,0.14,20
tbloy,20,1.05,0.15,0.45,21
"binjo
KZ",24,0.88,0.17,0.04,21
"soren
Colo",61,0.89,0.11,0.16,19
"Vorwenn
BAR",23,0.78,0.22,0.13,18
"n9sty
AIM",65,1.02,0.09,0.26,24
"KROSTALY
EF",23,0.70,0.61,0.09,16
"Natalcia
INC.GC",41,0.76,0.10,0.07,17
"jas0n
RyZe",60,0.73,0.17,0.18,16
teeson,23,0.87,0.39,0.17,20
"BeYN
DRX",22,0.77,0.23,0.00,17
Brisk,20,0.65,0.75,0.10,13
"chloric
LV",19,0.63,0.37,0.11,12
"delz1k
RETA",21,0.76,0.33,0.14,16
"Hals
RC",21,0.57,0.48,0.00,12
"Nabber
TAMU",30,0.77,0.80,0.00,23
"k4nzo
FUZO",20,0.90,0.20,0.05,18
"fluxxy
O1O",58,0.67,0.28,0.02,15
"suther
RETA",21,0.52,0.86,0.05,11
Forcee,17,0.76,0.71,0.06,13
yuchan,20,0.95,0.30,0.20,19
"Black
OPY",85,0.71,0.38,0.06,17
"Iczy
INC.GC",41,0.61,0.78,0.05,15
"MKII
EDGE",103,0.80,0.29,0.21,22
"kasper
3E",45,0.69,0.44,0.11,18
Bocah,19,0.74,0.58,0.00,14
"jurca
NXT",20,0.95,0.25,0.00,19
"Bobovo
IluZ",24,0.83,0.63,0.00,20
"ShawateRR
UG",115,0.68,0.46,0.07,22
"PTC
FS",46,0.74,0.46,0.07,21
"phequa
The",79,0.81,0.16,0.15,23
"JaebiN
SLT",37,0.89,0.27,0.19,19
"dods
KRÜ.B",16,0.94,0.44,0.19,15
"v1nny
RED",116,0.71,0.52,0.07,20
"esmonde
KZ",17,0.71,0.59,0.00,12
"k1zpawn
SAW",70,0.71,0.26,0.10,19
"Blessed
FOC",88,0.64,0.50,0.06,17
"Okeanos
BC",70,1.00,0.14,0.29,28
"Mabuchi
UG",161,0.86,0.13,0.14,23
"Miku
FSX",45,1.00,0.11,0.27,30
"Palla
puGG",86,0.93,0.14,0.27,30
"Russ
GE",21,0.81,0.43,0.19,17
"zolters
ONLI",23,0.70,0.26,0.17,16
azaziN,24,0.75,0.08,0.25,18
"RetrQ
Burg",78,0.73,0.32,0.08,25
"babzzz
ZIK",22,0.86,0.00,0.09,19
"39Jia
AUR",20,0.75,0.35,0.10,15
"DelBisky
NYX",20,1.00,0.25,0.30,20
"prozin
TBK",55,0.71,0.56,0.13,20
"stellar
TTR",36,0.58,0.33,0.00,13
"OXY
C9",53,0.98,0.15,0.23,35
"BLOOM
Psyc",16,0.94,0.38,0.06,15
"Papi
NBG",24,0.58,0.67,0.17,14
"freeing
DK",26,0.81,0.19,0.08,21
"sarah
GX.GC",51,0.76,0.67,0.00,16
Troizyxgod,76,0.72,0.26,0.11,19
"sabooboo
KS",35,0.80,0.43,0.03,18
"david
9z",121,0.69,0.40,0.06,24
"Zap
2G",36,0.78,0.14,0.11,18
"Derialy
FL",52,0.77,0.08,0.06,21
"Dantedeu5
AK",116,0.79,0.16,0.14,17
"ness
GX.GC",51,0.73,0.35,0.14,19
"Javelin
LGE",52,0.85,0.12,0.12,24
Banh Bao,26,0.88,0.15,0.08,23
"YuRinChi
TSG",24,0.54,0.58,0.08,13
"sonder
FLY.R",98,0.65,0.80,0.08,17
"Polvi
GE",21,0.76,0.10,0.14,16
YanLi,78,0.53,0.63,0.08,17
"onenineteen
MGLZ",20,0.85,0.50,0.10,17
"clutchyy
Mc",58,0.83,0.38,0.14,27
