Player,RND,KPR,APR,FKPR,KMAX
"ezk
xyz",80,0.88,0.23,0.10,21
"Lil Bob
FKS.S",47,0.83,0.43,0.13,20
"JELLYD
FC",42,0.57,0.48,0.00,13
"v1c
MxS",45,0.64,0.29,0.09,18
"Sandra
GK",98,0.70,0.23,0.07,17
"d0rf
FPT",21,0.57,0.43,0.10,12
"Yotaa
AKR",67,0.81,0.16,0.09,21
"Keiko
TL",53,0.79,0.23,0.15,25
"SyouTa
FL",71,0.85,0.20,0.17,25
"Blessed
FOC",96,0.74,0.39,0.09,23
"NoMiss
buch",19,1.00,0.16,0.05,19
"POISED
TSM",67,0.75,0.15,0.09,27
"Jesse
VLNT",46,0.78,0.30,0.09,19
"Mel
MIBR",70,0.70,0.31,0.07,17
s4kur4,19,0.68,0.42,0.05,13
"xenia
HOWL.M",61,0.82,0.38,0.07,21
"JuW
AKV.GC",76,0.80,0.24,0.21,27
"SimonD4rk
R8",39,0.72,0.21,0.18,15
"Add3r
TTR",107,0.68,0.27,0.04,19
"infiltrator
WU",122,0.91,0.18,0.26,28
"cacan
FB",22,0.77,0.05,0.05,17
"gotten
AE",108,0.68,0.34,0.08,21
"FETA
AIC",44,0.91,0.11,0.32,29
"Moosey
BBP",119,0.77,0.25,0.19,25
"Pr
SPE",24,0.67,0.58,0.13,16
"Hanuh
THE.K",23,0.91,0.13,0.09,21
"Marin
MNC",22,0.91,0.14,0.05,20
"Sephia
HOWL.M",61,0.77,0.25,0.11,19
"exempt
RNP",44,0.70,0.41,0.07,17
"lil d
Pros",24,1.04,0.08,0.17,25
"Vow
SRP",20,0.80,0.25,0.15,16
mogging,42,0.88,0.19,0.17,23
"luiza
BD.FEM",40,0.93,0.25,0.08,22
"babzzz
ZIK",68,0.79,0.13,0.16,29
"starkk
NOVO",58,0.60,0.45,0.09,19
lover,39,0.74,0.28,0.00,16
"Loupiote
ZER.M",22,0.91,0.36,0.09,20
"Lateu
fuVi",44,0.77,0.27,0.02,22
"jowa
TM",21,0.86,0.33,0.19,18
"Kouf
MNC",24,0.71,0.33,0.04,17
"toozy
VZ",21,0.52,0.52,0.00,11
"qw1
FF",91,0.79,0.26,0.21,22
"Felix
SK",46,0.76,0.26,0.11,25
