Player,RND,KPR,APR,FKPR,KMAX
"ion2x
TOR",16,0.38,0.13,0.13,6
"nixoon
OF",19,0.26,0.21,0.00,5
"caMz
WSU",22,0.27,0.14,0.05,6
euphaze,21,0.29,0.10,0.05,6
"OniBy
AKR",23,0.35,0.39,0.04,8
"Mega
OPY",24,0.08,0.08,0.04,2
"Mythica
Nemo",16,0.31,0.06,0.06,5
"Kira
SLT",16,0.44,0.06,0.06,7
Duo,17,0.29,0.06,0.00,5
"Uros
WVU",19,0.21,0.21,0.05,4
"ANGE1
NAVI",17,0.41,0.06,0.06,7
"Zee
XO.V",16,0.25,0.19,0.00,4
miz,19,0.42,0.11,0.00,8
"anninha
ASTRO.F",14,0.36,0.07,0.07,5
Sadeem,17,0.41,0.06,0.00,7
"jas0n
RyZe",15,0.53,0.00,0.20,8
"icy
G2",19,0.37,0.05,0.16,7
Albert1ks,18,0.33,0.17,0.06,6
"luckyMrJ
325",19,0.16,0.11,0.00,3
"Black
OPY",24,0.29,0.21,0.04,7
Dylan,14,0.36,0.14,0.00,5
"LuffysaN
CG",32,0.38,0.16,0.00,6
"ezzy
CG",32,0.44,0.13,0.13,12
"niffy
AAA",18,0.22,0.11,0.11,4
"falfalfal
SMG.GC",32,0.34,0.09,0.06,9
"Gianni
NOMA",17,0.29,0.06,0.12,5
"Quick
UCAM",19,0.37,0.05,0.05,7
"Famsii
UCAM",19,0.37,0.11,0.11,7
"Blueming
ONS",20,0.30,0.40,0.00,6
"Tisora
COOP",14,0.29,0.00,0.07,4
Kezyyaa,18,0.33,0.28,0.00,6
COCOYEAHNAH,18,0.28,0.28,0.00,5
miner,16,0.44,0.31,0.00,7
"cro3N
LR",17,0.35,0.18,0.06,6
Ronofar,18,0.44,0.06,0.11,8
"Blossi
aTTaX",17,0.24,0.35,0.00,4
"kamo
KOI",17,0.24,0.06,0.06,4
AlphaQ,17,0.24,0.12,0.00,4
Anubis,16,0.19,0.31,0.00,3
"gabee
ODK",14,0.14,0.21,0.00,2
"Shizue
B4",14,0.43,0.07,0.00,6
"adm1k
INCO",18,0.33,0.33,0.00,6
"heartless
wows",15,0.20,0.07,0.13,3
zezi,13,0.31,0.00,0.08,4
Hackstie,18,0.17,0.06,0.11,3
"Daimyo
AOE",17,0.29,0.00,0.12,5
Tia,14,0.21,0.14,0.07,3
ZenSan1ty,14,0.29,0.29,0.00,4
"MrChair
R8 B",17,0.29,0.12,0.06,5
"Lear
THNK",18,0.22,0.00,0.00,4
"Exequies
FA",16,0.25,0.25,0.00,4
Ruby,16,0.25,0.00,0.00,4
"Nanners
ZMM.B",18,0.28,0.06,0.11,5
"fame
COOP",14,0.21,0.07,0.00,3
"ntk
COOP",14,0.36,0.00,0.00,5
"panique
COOP",14,0.21,0.07,0.07,3
YssisMercy,13,0.15,0.00,0.00,2
"Zeke
SEN",17,0.18,0.24,0.00,3
shayellow,14,0.21,0.07,0.07,3
"SexyChristian
the",15,0.13,0.40,0.00,2
Obskury,14,0.29,0.00,0.00,4
ennui,16,0.19,0.06,0.13,3
Mor3na,13,0.15,0.15,0.00,2
StrwbryBagel,16,0.13,0.06,0.00,2
pandd,13,0.15,0.00,0.00,2
"RockeT
GMX",17,0.06,0.06,0.00,1
"FengF
TE",74,0.86,0.38,,40
"LuoK1ng
TE",40,0.58,0.40,,15
"Abo
TYL",51,0.80,0.18,,23
"B3ar
BLG",20,0.50,0.15,,10
"Rb
TEC",51,0.78,0.35,,29
"QiuYe
iNv",34,0.53,0.50,,18
"LockM
TEC",51,0.71,0.20,,25
"Flex1n
TYL",34,0.44,0.38,,15
"whzy
Toe",20,0.75,0.20,,15
"Yosemite
BLG",20,0.45,0.15,,9
"Biank
BLG",20,0.50,0.20,,10
"heybay
TE",74,0.58,0.32,,20
"YOU
TE",74,0.68,0.28,,19
"Knight
BLG",20,0.80,0.10,,16
"Kai
TE",74,0.89,0.08,,31
"monk
AG",21,0.71,0.05,,15
"vo0kashu
DRG",100,0.81,0.19,,22
"deLb
AG",21,0.86,0.10,,18
"sword9
AG",21,0.38,0.52,,8
"nizhaoTZH
DRG",100,0.64,0.31,,17
"TvirusLuke
DRG",100,0.59,0.17,,18
"Nicc
DRG",100,0.78,0.43,,20
"Dingwei
DRG",19,0.26,0.21,,5
"AC
TEC",17,1.06,0.65,,18
"Spitfires
AG",21,1.00,0.29,,21
"kawaii
iNv",51,0.98,0.35,,30
"MarT1n
JDG",20,0.35,0.30,,7
"YHchen
JDG",20,0.75,0.35,,15
"jkuro
JDG",20,0.80,0.15,,16
"Viva
JDG",20,0.70,0.30,,14
"stew
JDG",20,0.45,0.15,,9
"bunt
AG",21,0.57,0.43,,12
"Shion7
DRG",81,0.57,0.19,,14
