Player,RND,KPR,APR,FKPR,KMAX
Jman,24,0.88,0.13,0.08,21
"kv7m
UNta",70,0.74,0.50,0.01,20
"sayoo
GRY",143,0.77,0.17,0.10,21
"BENECIA
SLT",44,0.55,0.50,0.07,13
"natty
CAL.S",18,1.06,0.22,0.22,19
"AtaKaptan
FUT",41,0.76,0.29,0.10,20
"Famsii
UCAM",77,0.91,0.22,0.14,29
"mikeE
BC",42,0.69,0.31,0.22,20
"Cille
NB",24,0.88,0.29,0.04,21
"Blessed
FOC",43,0.79,0.30,0.28,22
"snikk
Z10",35,0.91,0.11,0.09,20
"Druff
IU",18,0.72,0.61,0.00,13
"Apl
TORN",22,0.86,0.23,0.18,19
nicky,22,1.09,0.18,0.09,24
"DaFt
VIC",47,0.98,0.23,0.11,26
"azys
MLT",58,1.00,0.17,0.17,29
"aimDLL
S2G",38,0.87,0.21,0.11,18
"Rossy
T1",68,0.74,0.25,0.09,19
"Jinggg
PRX",45,0.80,0.22,0.09,21
"HEMMORJAY
SKUL",54,1.02,0.11,0.37,25
"Hyell
2K",18,0.72,0.39,0.06,13
"PROFEK
GN",93,0.74,0.38,0.10,19
"sillykitty53453
BRK.GC",34,1.00,0.18,0.15,25
Dizzy,19,0.89,0.11,0.16,17
"zerona
ZMM.B",60,0.90,0.22,0.08,35
"Boo
TH",67,0.70,0.37,0.09,26
"Mikael
ARF",45,0.64,0.42,0.04,17
Berserk,21,0.81,0.14,0.19,17
"Sato
GLRS",69,0.83,0.14,0.28,20
"kiNgg
LEV",85,0.69,0.41,0.04,21
"Dark3st
SAD",63,0.70,0.57,0.06,17
"rawfiul
MLT",58,0.67,0.22,0.10,18
"Kazler
RF.GC",52,0.79,0.40,0.04,23
"Slandy
RF.GC",52,0.81,0.58,0.15,21
"Luwucia
BSCT",45,0.71,0.16,0.04,16
"Demiurge
MZP",44,0.70,0.36,0.18,17
"Krizz
Z10",35,0.74,0.11,0.14,16
"Phi Minh
Illi",23,0.74,0.30,0.00,17
"lauzen
REG",45,0.82,0.13,0.00,23
"Ivan4ezz
AXL",26,0.69,0.35,0.12,18
"Depyro
GMX",85,0.68,0.34,0.08,17
"w0zzip
FF",54,0.67,0.24,0.11,20
"Newzera
DVM",18,0.67,0.44,0.11,12
"Kess
UT",44,0.93,0.20,0.09,26
"Leo
FNC",18,0.72,0.39,0.06,13
"purp0
GX",18,0.72,0.28,0.17,13
"ExciteMVP
NBG",65,0.74,0.08,0.15,20
"MiniBoo
TH",67,0.90,0.24,0.19,21
"Ssun
MARU",22,0.82,0.23,0.18,18
"benjii
the",82,0.71,0.23,0.11,17
"SecondLove
APH",75,0.87,0.21,0.12,33
"ZK
MU",62,0.77,0.18,0.05,28
"SyKo
PUG",75,0.81,0.33,0.07,23
"Tristiieee
VZ",39,0.67,0.33,0.05,13
"YaBoiLewis
FKS",87,0.92,0.28,0.18,22
"damaraa
THE",45,0.89,0.11,0.24,23
"Andrehs
AKV.GC",18,0.94,0.22,0.06,17
"geeza
Grif",62,0.77,0.31,0.13,18
"mmonch
AKV.GC",18,0.78,0.33,0.06,14
"brk
SAW",43,0.88,0.33,0.21,24
"glxy
Yach",23,0.74,0.13,0.00,17
"req
MFC",72,0.88,0.15,0.19,24
"stax
DRX",68,0.68,0.63,0.07,17
"nAts
TL",20,0.90,0.20,0.10,18
"Karon
GEN",111,0.74,0.42,0.05,23
"Enjoy
IU",18,0.67,0.56,0.17,12
"BRYAN
UCD",42,0.69,0.52,0.12,17
Mitchell,18,1.00,0.17,0.17,18
"NeskaaS
VMS",39,0.67,0.36,0.10,14
"SFVV
ROA",22,0.82,0.36,0.09,18
"mizu
9z",70,0.79,0.21,0.10,28
"OXY
C9",94,0.86,0.23,0.19,21
"ALEKSANDAR
MU",62,0.74,0.35,0.10,25
ric,20,0.70,0.20,0.05,14
"JonahP
G2",22,0.50,0.73,0.09,11
"Nexi
NAOS",56,0.70,0.23,0.04,15
"Kevzii
ZOL",59,0.90,0.36,0.12,18
"exile
ASTA",130,0.88,0.15,0.16,29
"gin
FCY",40,0.83,0.30,0.25,19
"DARK
MEC",22,0.82,0.14,0.23,18
"antonio
Sila",18,0.67,0.61,0.00,12
cohs,17,1.06,0.00,0.24,18
"kivary
OXEN",70,0.93,0.17,0.29,23
"sheydos
KOI",114,0.67,0.22,0.05,20
"Jayyyzor
Infe",22,0.73,0.14,0.05,16
