id,user,ascent_stats,bind_stats,breeze_stats,icebox_stats,lotus_stats,split_stats,sunset_stats
40631,Surve,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
7485,ezzy,"{'RND': '185', 'KPR': '0.76', 'APR': '0.18', 'FKPR': '0.10', 'KMAX': '21'}","{'RND': '18', 'KPR': '0.78', 'APR': '0.22', 'FKPR': '0.28', 'KMAX': '14'}","{'RND': '32', 'KPR': '0.44', 'APR': '0.13', 'FKPR': '0.13', 'KMAX': '12'}","{'RND': '61', 'KPR': '0.80', 'APR': '0.15', 'FKPR': '0.11', 'KMAX': '25'}","{'RND': '100', 'KPR': '0.62', 'APR': '0.20', 'FKPR': '0.10', 'KMAX': '24'}","{'RND': '80', 'KPR': '0.59', 'APR': '0.18', 'FKPR': '0.13', 'KMAX': '14'}","{'RND': '73', 'KPR': '0.64', 'APR': '0.18', 'FKPR': '0.07', 'KMAX': '15'}"
30877,LilBOii,"{'RND': '137', 'KPR': '0.68', 'APR': '0.09', 'FKPR': '0.15', 'KMAX': '24'}","{'RND': '18', 'KPR': '0.72', 'APR': '0.22', 'FKPR': '0.11', 'KMAX': '13'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '61', 'KPR': '0.70', 'APR': '0.18', 'FKPR': '0.10', 'KMAX': '21'}","{'RND': '41', 'KPR': '0.61', 'APR': '0.24', 'FKPR': '0.12', 'KMAX': '17'}","{'RND': '62', 'KPR': '0.61', 'APR': '0.15', 'FKPR': '0.11', 'KMAX': '17'}","{'RND': '73', 'KPR': '0.42', 'APR': '0.11', 'FKPR': '0.05', 'KMAX': '10'}"
5536,Whimp,"{'RND': '164', 'KPR': '0.63', 'APR': '0.37', 'FKPR': '0.09', 'KMAX': '24'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '65', 'KPR': '0.51', 'APR': '0.09', 'FKPR': '0.03', 'KMAX': '13'}","{'RND': '60', 'KPR': '0.48', 'APR': '0.20', 'FKPR': '0.07', 'KMAX': '10'}","{'RND': '107', 'KPR': '0.42', 'APR': '0.27', 'FKPR': '0.04', 'KMAX': '13'}","{'RND': '65', 'KPR': '0.60', 'APR': '0.54', 'FKPR': '0.00', 'KMAX': '16'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
4693,blackhawk,"{'RND': '65', 'KPR': '0.54', 'APR': '0.28', 'FKPR': '0.06', 'KMAX': '15'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '32', 'KPR': '0.41', 'APR': '0.13', 'FKPR': '0.06', 'KMAX': '9'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '85', 'KPR': '0.66', 'APR': '0.41', 'FKPR': '0.08', 'KMAX': '20'}","{'RND': '39', 'KPR': '0.59', 'APR': '0.23', 'FKPR': '0.05', 'KMAX': '13'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
30575,r1seN,"{'RND': '65', 'KPR': '0.58', 'APR': '0.17', 'FKPR': '0.03', 'KMAX': '15'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '32', 'KPR': '0.47', 'APR': '0.03', 'FKPR': '0.13', 'KMAX': '12'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '85', 'KPR': '0.75', 'APR': '0.16', 'FKPR': '0.08', 'KMAX': '21'}","{'RND': '39', 'KPR': '0.77', 'APR': '0.08', 'FKPR': '0.18', 'KMAX': '16'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
3271,Excali,"{'RND': '121', 'KPR': '0.79', 'APR': '0.14', 'FKPR': '0.19', 'KMAX': '25'}","{'RND': '60', 'KPR': '0.77', 'APR': '0.18', 'FKPR': '0.13', 'KMAX': '17'}","{'RND': '43', 'KPR': '0.51', 'APR': '0.28', 'FKPR': '0.02', 'KMAX': '17'}","{'RND': '156', 'KPR': '0.70', 'APR': '0.13', 'FKPR': '0.13', 'KMAX': '22'}","{'RND': '178', 'KPR': '0.75', 'APR': '0.16', 'FKPR': '0.12', 'KMAX': '22'}","{'RND': '64', 'KPR': '0.78', 'APR': '0.22', 'FKPR': '0.09', 'KMAX': '27'}","{'RND': '119', 'KPR': '0.79', 'APR': '0.21', 'FKPR': '0.12', 'KMAX': '19'}"
19231,Kibojn,"{'RND': '121', 'KPR': '0.73', 'APR': '0.36', 'FKPR': '0.07', 'KMAX': '17'}","{'RND': '60', 'KPR': '0.63', 'APR': '0.30', 'FKPR': '0.07', 'KMAX': '17'}","{'RND': '43', 'KPR': '0.60', 'APR': '0.56', 'FKPR': '0.02', 'KMAX': '18'}","{'RND': '156', 'KPR': '0.59', 'APR': '0.26', 'FKPR': '0.04', 'KMAX': '26'}","{'RND': '178', 'KPR': '0.62', 'APR': '0.37', 'FKPR': '0.03', 'KMAX': '19'}","{'RND': '64', 'KPR': '0.67', 'APR': '0.30', 'FKPR': '0.03', 'KMAX': '20'}","{'RND': '119', 'KPR': '0.56', 'APR': '0.39', 'FKPR': '0.02', 'KMAX': '23'}"
18702,Deadly10,"{'RND': '121', 'KPR': '0.69', 'APR': '0.40', 'FKPR': '0.11', 'KMAX': '26'}","{'RND': '60', 'KPR': '0.73', 'APR': '0.08', 'FKPR': '0.13', 'KMAX': '19'}","{'RND': '43', 'KPR': '0.88', 'APR': '0.21', 'FKPR': '0.23', 'KMAX': '26'}","{'RND': '156', 'KPR': '0.74', 'APR': '0.16', 'FKPR': '0.17', 'KMAX': '27'}","{'RND': '178', 'KPR': '0.70', 'APR': '0.14', 'FKPR': '0.20', 'KMAX': '31'}","{'RND': '64', 'KPR': '0.72', 'APR': '0.11', 'FKPR': '0.13', 'KMAX': '17'}","{'RND': '119', 'KPR': '0.74', 'APR': '0.20', 'FKPR': '0.14', 'KMAX': '21'}"
3268,vibhoRR,"{'RND': '66', 'KPR': '0.79', 'APR': '0.17', 'FKPR': '0.09', 'KMAX': '22'}","{'RND': '20', 'KPR': '0.35', 'APR': '0.25', 'FKPR': '0.05', 'KMAX': '7'}","{'RND': '43', 'KPR': '0.79', 'APR': '0.16', 'FKPR': '0.07', 'KMAX': '21'}","{'RND': '68', 'KPR': '0.65', 'APR': '0.32', 'FKPR': '0.09', 'KMAX': '22'}","{'RND': '91', 'KPR': '0.51', 'APR': '0.27', 'FKPR': '0.07', 'KMAX': '15'}","{'RND': '16', 'KPR': '0.94', 'APR': '0.56', 'FKPR': '0.25', 'KMAX': '15'}","{'RND': '37', 'KPR': '0.54', 'APR': '0.30', 'FKPR': '0.11', 'KMAX': '13'}"
3281,psy,"{'RND': '76', 'KPR': '0.92', 'APR': '0.33', 'FKPR': '0.07', 'KMAX': '25'}","{'RND': '60', 'KPR': '0.50', 'APR': '0.37', 'FKPR': '0.03', 'KMAX': '12'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '138', 'KPR': '0.73', 'APR': '0.26', 'FKPR': '0.06', 'KMAX': '25'}","{'RND': '132', 'KPR': '0.62', 'APR': '0.36', 'FKPR': '0.05', 'KMAX': '23'}","{'RND': '48', 'KPR': '0.48', 'APR': '0.35', 'FKPR': '0.04', 'KMAX': '12'}","{'RND': '82', 'KPR': '0.74', 'APR': '0.32', 'FKPR': '0.20', 'KMAX': '20'}"
4321,ceNder,"{'RND': '66', 'KPR': '0.47', 'APR': '0.23', 'FKPR': '0.08', 'KMAX': '13'}","{'RND': '22', 'KPR': '0.64', 'APR': '0.32', 'FKPR': '0.09', 'KMAX': '14'}","{'RND': '78', 'KPR': '0.59', 'APR': '0.31', 'FKPR': '0.04', 'KMAX': '17'}","{'RND': '62', 'KPR': '0.71', 'APR': '0.32', 'FKPR': '0.06', 'KMAX': '20'}","{'RND': '121', 'KPR': '0.65', 'APR': '0.31', 'FKPR': '0.12', 'KMAX': '23'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '165', 'KPR': '0.59', 'APR': '0.31', 'FKPR': '0.09', 'KMAX': '15'}"
2168,trexx,"{'RND': '20', 'KPR': '0.75', 'APR': '0.50', 'FKPR': '0.10', 'KMAX': '15'}","{'RND': '22', 'KPR': '0.59', 'APR': '0.41', 'FKPR': '0.05', 'KMAX': '13'}","{'RND': '42', 'KPR': '0.81', 'APR': '0.33', 'FKPR': '0.10', 'KMAX': '18'}","{'RND': '62', 'KPR': '0.74', 'APR': '0.76', 'FKPR': '0.10', 'KMAX': '21'}","{'RND': '47', 'KPR': '0.55', 'APR': '0.43', 'FKPR': '0.09', 'KMAX': '20'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '83', 'KPR': '0.64', 'APR': '0.45', 'FKPR': '0.12', 'KMAX': '19'}"
11134,Kicks,"{'RND': '66', 'KPR': '0.67', 'APR': '0.38', 'FKPR': '0.06', 'KMAX': '20'}","{'RND': '22', 'KPR': '0.55', 'APR': '0.32', 'FKPR': '0.05', 'KMAX': '12'}","{'RND': '78', 'KPR': '0.69', 'APR': '0.44', 'FKPR': '0.03', 'KMAX': '15'}","{'RND': '62', 'KPR': '0.60', 'APR': '0.29', 'FKPR': '0.05', 'KMAX': '18'}","{'RND': '121', 'KPR': '0.67', 'APR': '0.41', 'FKPR': '0.04', 'KMAX': '26'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '165', 'KPR': '0.70', 'APR': '0.33', 'FKPR': '0.04', 'KMAX': '24'}"
21610,runneR,"{'RND': '66', 'KPR': '0.67', 'APR': '0.24', 'FKPR': '0.14', 'KMAX': '27'}","{'RND': '22', 'KPR': '0.86', 'APR': '0.18', 'FKPR': '0.18', 'KMAX': '19'}","{'RND': '78', 'KPR': '0.71', 'APR': '0.27', 'FKPR': '0.19', 'KMAX': '15'}","{'RND': '62', 'KPR': '0.77', 'APR': '0.27', 'FKPR': '0.18', 'KMAX': '22'}","{'RND': '121', 'KPR': '0.82', 'APR': '0.30', 'FKPR': '0.15', 'KMAX': '23'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '165', 'KPR': '0.76', 'APR': '0.24', 'FKPR': '0.17', 'KMAX': '22'}"
312,Sayf,"{'RND': '66', 'KPR': '0.80', 'APR': '0.45', 'FKPR': '0.14', 'KMAX': '27'}","{'RND': '22', 'KPR': '0.77', 'APR': '0.27', 'FKPR': '0.05', 'KMAX': '17'}","{'RND': '78', 'KPR': '0.88', 'APR': '0.23', 'FKPR': '0.17', 'KMAX': '28'}","{'RND': '62', 'KPR': '0.74', 'APR': '0.13', 'FKPR': '0.08', 'KMAX': '18'}","{'RND': '121', 'KPR': '0.70', 'APR': '0.21', 'FKPR': '0.07', 'KMAX': '23'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '165', 'KPR': '0.85', 'APR': '0.27', 'FKPR': '0.12', 'KMAX': '22'}"
565,starxo,"{'RND': '20', 'KPR': '0.50', 'APR': '0.50', 'FKPR': '0.05', 'KMAX': '10'}","{'RND': '114', 'KPR': '0.73', 'APR': '0.46', 'FKPR': '0.11', 'KMAX': '25'}","{'RND': '36', 'KPR': '0.53', 'APR': '0.28', 'FKPR': '0.14', 'KMAX': '13'}","{'RND': '102', 'KPR': '0.69', 'APR': '0.42', 'FKPR': '0.07', 'KMAX': '21'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '68', 'KPR': '0.57', 'APR': '0.34', 'FKPR': '0.10', 'KMAX': '18'}","{'RND': '83', 'KPR': '0.67', 'APR': '0.37', 'FKPR': '0.06', 'KMAX': '22'}"
14681,kamo,"{'RND': '20', 'KPR': '0.45', 'APR': '0.20', 'FKPR': '0.10', 'KMAX': '9'}","{'RND': '114', 'KPR': '0.62', 'APR': '0.18', 'FKPR': '0.14', 'KMAX': '17'}","{'RND': '36', 'KPR': '0.31', 'APR': '0.11', 'FKPR': '0.14', 'KMAX': '7'}","{'RND': '102', 'KPR': '0.82', 'APR': '0.10', 'FKPR': '0.25', 'KMAX': '25'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '68', 'KPR': '0.87', 'APR': '0.32', 'FKPR': '0.19', 'KMAX': '24'}","{'RND': '83', 'KPR': '0.73', 'APR': '0.12', 'FKPR': '0.28', 'KMAX': '18'}"
451,ShadoW,"{'RND': '20', 'KPR': '0.75', 'APR': '0.35', 'FKPR': '0.05', 'KMAX': '15'}","{'RND': '114', 'KPR': '0.54', 'APR': '0.25', 'FKPR': '0.06', 'KMAX': '16'}","{'RND': '36', 'KPR': '0.78', 'APR': '0.14', 'FKPR': '0.06', 'KMAX': '18'}","{'RND': '102', 'KPR': '0.58', 'APR': '0.23', 'FKPR': '0.06', 'KMAX': '21'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '68', 'KPR': '0.65', 'APR': '0.38', 'FKPR': '0.04', 'KMAX': '18'}","{'RND': '83', 'KPR': '0.37', 'APR': '0.36', 'FKPR': '0.04', 'KMAX': '14'}"
5550,grubinho,"{'RND': '20', 'KPR': '0.45', 'APR': '0.40', 'FKPR': '0.10', 'KMAX': '9'}","{'RND': '114', 'KPR': '0.72', 'APR': '0.46', 'FKPR': '0.09', 'KMAX': '22'}","{'RND': '36', 'KPR': '0.61', 'APR': '0.19', 'FKPR': '0.03', 'KMAX': '13'}","{'RND': '102', 'KPR': '0.64', 'APR': '0.29', 'FKPR': '0.09', 'KMAX': '16'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '68', 'KPR': '0.65', 'APR': '0.28', 'FKPR': '0.12', 'KMAX': '17'}","{'RND': '83', 'KPR': '0.57', 'APR': '0.35', 'FKPR': '0.07', 'KMAX': '15'}"
1428,sheydos,"{'RND': '20', 'KPR': '0.85', 'APR': '0.05', 'FKPR': '0.10', 'KMAX': '17'}","{'RND': '114', 'KPR': '0.67', 'APR': '0.22', 'FKPR': '0.05', 'KMAX': '20'}","{'RND': '36', 'KPR': '0.53', 'APR': '0.19', 'FKPR': '0.03', 'KMAX': '12'}","{'RND': '102', 'KPR': '0.54', 'APR': '0.13', 'FKPR': '0.03', 'KMAX': '15'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '68', 'KPR': '0.71', 'APR': '0.16', 'FKPR': '0.03', 'KMAX': '17'}","{'RND': '83', 'KPR': '0.47', 'APR': '0.16', 'FKPR': '0.02', 'KMAX': '13'}"
109,ANGE1,"{'RND': '58', 'KPR': '0.79', 'APR': '0.36', 'FKPR': '0.09', 'KMAX': '17'}","{'RND': '63', 'KPR': '0.73', 'APR': '0.17', 'FKPR': '0.14', 'KMAX': '25'}","{'RND': '56', 'KPR': '0.46', 'APR': '0.23', 'FKPR': '0.13', 'KMAX': '12'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '40', 'KPR': '0.40', 'APR': '0.23', 'FKPR': '0.10', 'KMAX': '9'}","{'RND': '85', 'KPR': '0.68', 'APR': '0.38', 'FKPR': '0.11', 'KMAX': '17'}","{'RND': '71', 'KPR': '0.65', 'APR': '0.27', 'FKPR': '0.13', 'KMAX': '21'}"
384,Shao,"{'RND': '58', 'KPR': '0.74', 'APR': '0.41', 'FKPR': '0.09', 'KMAX': '16'}","{'RND': '63', 'KPR': '0.67', 'APR': '0.38', 'FKPR': '0.03', 'KMAX': '18'}","{'RND': '56', 'KPR': '0.52', 'APR': '0.43', 'FKPR': '0.02', 'KMAX': '11'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '40', 'KPR': '0.80', 'APR': '0.40', 'FKPR': '0.08', 'KMAX': '17'}","{'RND': '85', 'KPR': '0.82', 'APR': '0.47', 'FKPR': '0.07', 'KMAX': '24'}","{'RND': '71', 'KPR': '0.75', 'APR': '0.34', 'FKPR': '0.11', 'KMAX': '20'}"
11,Zyppan,"{'RND': '58', 'KPR': '0.91', 'APR': '0.67', 'FKPR': '0.12', 'KMAX': '20'}","{'RND': '63', 'KPR': '0.62', 'APR': '0.22', 'FKPR': '0.17', 'KMAX': '14'}","{'RND': '56', 'KPR': '0.88', 'APR': '0.20', 'FKPR': '0.05', 'KMAX': '21'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '40', 'KPR': '0.85', 'APR': '0.18', 'FKPR': '0.13', 'KMAX': '18'}","{'RND': '85', 'KPR': '0.78', 'APR': '0.19', 'FKPR': '0.21', 'KMAX': '19'}","{'RND': '71', 'KPR': '0.79', 'APR': '0.28', 'FKPR': '0.13', 'KMAX': '25'}"
2858,SUYGETSU,"{'RND': '58', 'KPR': '0.81', 'APR': '0.29', 'FKPR': '0.05', 'KMAX': '19'}","{'RND': '63', 'KPR': '0.59', 'APR': '0.29', 'FKPR': '0.10', 'KMAX': '14'}","{'RND': '56', 'KPR': '0.61', 'APR': '0.14', 'FKPR': '0.02', 'KMAX': '13'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '40', 'KPR': '0.98', 'APR': '0.05', 'FKPR': '0.15', 'KMAX': '22'}","{'RND': '85', 'KPR': '0.73', 'APR': '0.21', 'FKPR': '0.06', 'KMAX': '16'}","{'RND': '71', 'KPR': '0.51', 'APR': '0.23', 'FKPR': '0.04', 'KMAX': '15'}"
98,ardiis,"{'RND': '58', 'KPR': '0.79', 'APR': '0.14', 'FKPR': '0.12', 'KMAX': '17'}","{'RND': '63', 'KPR': '0.73', 'APR': '0.57', 'FKPR': '0.08', 'KMAX': '18'}","{'RND': '56', 'KPR': '1.09', 'APR': '0.27', 'FKPR': '0.20', 'KMAX': '28'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '40', 'KPR': '0.45', 'APR': '0.63', 'FKPR': '0.03', 'KMAX': '11'}","{'RND': '85', 'KPR': '0.73', 'APR': '0.40', 'FKPR': '0.06', 'KMAX': '19'}","{'RND': '71', 'KPR': '0.82', 'APR': '0.37', 'FKPR': '0.17', 'KMAX': '25'}"
438,Boaster,"{'RND': '18', 'KPR': '0.78', 'APR': '0.61', 'FKPR': '0.06', 'KMAX': '14'}","{'RND': '42', 'KPR': '0.55', 'APR': '0.43', 'FKPR': '0.10', 'KMAX': '16'}","{'RND': '37', 'KPR': '0.49', 'APR': '0.24', 'FKPR': '0.11', 'KMAX': '12'}","{'RND': '34', 'KPR': '0.26', 'APR': '0.50', 'FKPR': '0.03', 'KMAX': '5'}","{'RND': '126', 'KPR': '0.66', 'APR': '0.46', 'FKPR': '0.07', 'KMAX': '21'}","{'RND': '61', 'KPR': '0.54', 'APR': '0.41', 'FKPR': '0.07', 'KMAX': '14'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
1380,Leo,"{'RND': '18', 'KPR': '0.56', 'APR': '0.50', 'FKPR': '0.06', 'KMAX': '10'}","{'RND': '48', 'KPR': '0.65', 'APR': '0.44', 'FKPR': '0.10', 'KMAX': '17'}","{'RND': '37', 'KPR': '0.73', 'APR': '0.38', 'FKPR': '0.03', 'KMAX': '18'}","{'RND': '143', 'KPR': '0.45', 'APR': '0.34', 'FKPR': '0.05', 'KMAX': '13'}","{'RND': '162', 'KPR': '0.70', 'APR': '0.22', 'FKPR': '0.06', 'KMAX': '19'}","{'RND': '16', 'KPR': '0.81', 'APR': '0.13', 'FKPR': '0.00', 'KMAX': '13'}","{'RND': '81', 'KPR': '0.65', 'APR': '0.30', 'FKPR': '0.07', 'KMAX': '23'}"
5022,Derke,"{'RND': '18', 'KPR': '0.94', 'APR': '0.11', 'FKPR': '0.28', 'KMAX': '17'}","{'RND': '42', 'KPR': '0.93', 'APR': '0.14', 'FKPR': '0.29', 'KMAX': '24'}","{'RND': '37', 'KPR': '0.84', 'APR': '0.14', 'FKPR': '0.11', 'KMAX': '26'}","{'RND': '34', 'KPR': '0.97', 'APR': '0.18', 'FKPR': '0.24', 'KMAX': '20'}","{'RND': '126', 'KPR': '0.66', 'APR': '0.12', 'FKPR': '0.17', 'KMAX': '24'}","{'RND': '61', 'KPR': '0.67', 'APR': '0.11', 'FKPR': '0.10', 'KMAX': '15'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
458,Chronicle,"{'RND': '18', 'KPR': '0.83', 'APR': '0.78', 'FKPR': '0.11', 'KMAX': '15'}","{'RND': '42', 'KPR': '0.71', 'APR': '0.31', 'FKPR': '0.12', 'KMAX': '18'}","{'RND': '37', 'KPR': '0.70', 'APR': '0.24', 'FKPR': '0.16', 'KMAX': '15'}","{'RND': '34', 'KPR': '0.68', 'APR': '0.29', 'FKPR': '0.09', 'KMAX': '14'}","{'RND': '126', 'KPR': '0.78', 'APR': '0.47', 'FKPR': '0.14', 'KMAX': '21'}","{'RND': '61', 'KPR': '0.70', 'APR': '0.28', 'FKPR': '0.03', 'KMAX': '19'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
9810,Alfajer,"{'RND': '18', 'KPR': '1.33', 'APR': '0.06', 'FKPR': '0.17', 'KMAX': '24'}","{'RND': '42', 'KPR': '0.71', 'APR': '0.26', 'FKPR': '0.00', 'KMAX': '15'}","{'RND': '37', 'KPR': '0.59', 'APR': '0.05', 'FKPR': '0.05', 'KMAX': '15'}","{'RND': '34', 'KPR': '0.79', 'APR': '0.12', 'FKPR': '0.09', 'KMAX': '18'}","{'RND': '126', 'KPR': '0.77', 'APR': '0.13', 'FKPR': '0.12', 'KMAX': '24'}","{'RND': '61', 'KPR': '0.79', 'APR': '0.11', 'FKPR': '0.18', 'KMAX': '21'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
2334,JessieVash,"{'RND': '57', 'KPR': '0.61', 'APR': '0.37', 'FKPR': '0.07', 'KMAX': '15'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '152', 'KPR': '0.74', 'APR': '0.28', 'FKPR': '0.06', 'KMAX': '22'}","{'RND': '111', 'KPR': '0.56', 'APR': '0.37', 'FKPR': '0.08', 'KMAX': '17'}","{'RND': '123', 'KPR': '0.61', 'APR': '0.34', 'FKPR': '0.05', 'KMAX': '26'}","{'RND': '19', 'KPR': '0.53', 'APR': '0.63', 'FKPR': '0.00', 'KMAX': '10'}","{'RND': '101', 'KPR': '0.78', 'APR': '0.35', 'FKPR': '0.09', 'KMAX': '23'}"
8504,invy,"{'RND': '57', 'KPR': '0.95', 'APR': '0.42', 'FKPR': '0.07', 'KMAX': '28'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '152', 'KPR': '0.67', 'APR': '0.43', 'FKPR': '0.09', 'KMAX': '19'}","{'RND': '111', 'KPR': '0.91', 'APR': '0.52', 'FKPR': '0.05', 'KMAX': '25'}","{'RND': '123', 'KPR': '0.72', 'APR': '0.33', 'FKPR': '0.06', 'KMAX': '22'}","{'RND': '19', 'KPR': '0.89', 'APR': '0.32', 'FKPR': '0.16', 'KMAX': '17'}","{'RND': '101', 'KPR': '0.66', 'APR': '0.60', 'FKPR': '0.03', 'KMAX': '18'}"
2333,BORKUM,"{'RND': '57', 'KPR': '0.53', 'APR': '0.74', 'FKPR': '0.04', 'KMAX': '15'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '152', 'KPR': '0.69', 'APR': '0.39', 'FKPR': '0.12', 'KMAX': '24'}","{'RND': '111', 'KPR': '0.79', 'APR': '0.35', 'FKPR': '0.14', 'KMAX': '22'}","{'RND': '123', 'KPR': '0.62', 'APR': '0.28', 'FKPR': '0.06', 'KMAX': '18'}","{'RND': '19', 'KPR': '0.68', 'APR': '0.58', 'FKPR': '0.00', 'KMAX': '13'}","{'RND': '101', 'KPR': '0.61', 'APR': '0.32', 'FKPR': '0.08', 'KMAX': '18'}"
7405,Jremy,"{'RND': '57', 'KPR': '0.81', 'APR': '0.16', 'FKPR': '0.26', 'KMAX': '18'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '152', 'KPR': '0.88', 'APR': '0.17', 'FKPR': '0.22', 'KMAX': '27'}","{'RND': '111', 'KPR': '0.78', 'APR': '0.21', 'FKPR': '0.23', 'KMAX': '22'}","{'RND': '123', 'KPR': '0.80', 'APR': '0.16', 'FKPR': '0.20', 'KMAX': '19'}","{'RND': '19', 'KPR': '1.21', 'APR': '0.16', 'FKPR': '0.32', 'KMAX': '23'}","{'RND': '101', 'KPR': '0.94', 'APR': '0.27', 'FKPR': '0.31', 'KMAX': '30'}"
12322,NDG,"{'RND': '57', 'KPR': '0.60', 'APR': '0.23', 'FKPR': '0.04', 'KMAX': '17'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '152', 'KPR': '0.55', 'APR': '0.26', 'FKPR': '0.06', 'KMAX': '15'}","{'RND': '111', 'KPR': '0.76', 'APR': '0.10', 'FKPR': '0.07', 'KMAX': '23'}","{'RND': '123', 'KPR': '0.64', 'APR': '0.20', 'FKPR': '0.11', 'KMAX': '19'}","{'RND': '19', 'KPR': '0.74', 'APR': '0.16', 'FKPR': '0.00', 'KMAX': '14'}","{'RND': '101', 'KPR': '0.75', 'APR': '0.35', 'FKPR': '0.10', 'KMAX': '22'}"
31207,Carpe,"{'RND': '85', 'KPR': '0.46', 'APR': '0.38', 'FKPR': '0.08', 'KMAX': '14'}","{'RND': '92', 'KPR': '0.54', 'APR': '0.25', 'FKPR': '0.08', 'KMAX': '24'}","{'RND': '56', 'KPR': '0.55', 'APR': '0.38', 'FKPR': '0.05', 'KMAX': '23'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '144', 'KPR': '0.68', 'APR': '0.42', 'FKPR': '0.06', 'KMAX': '20'}","{'RND': '48', 'KPR': '0.52', 'APR': '0.15', 'FKPR': '0.08', 'KMAX': '14'}","{'RND': '67', 'KPR': '0.67', 'APR': '0.34', 'FKPR': '0.12', 'KMAX': '17'}"
