Match ID,Team ID,Team Name,Match ID,Match URL
314329,6387,BLEED,314318,https://www.vlr.gg/314318/bleed-vs-detonation-focusme-champions-tour-2024-pacific-stage-1-w3
314329,6387,BLEED,314316,https://www.vlr.gg/314316/bleed-vs-zeta-division-champions-tour-2024-pacific-stage-1-w2
314329,6387,BLEED,314312,https://www.vlr.gg/314312/bleed-vs-rex-regum-qeon-champions-tour-2024-pacific-stage-1-w2
314329,6387,BLEED,314303,https://www.vlr.gg/314303/bleed-vs-talon-esports-champions-tour-2024-pacific-stage-1-w1
314329,6387,BLEED,296738,https://www.vlr.gg/296738/bleed-vs-global-esports-champions-tour-2024-pacific-kickoff-elim-a
314329,6387,BLEED,296735,https://www.vlr.gg/296735/t1-vs-bleed-champions-tour-2024-pacific-kickoff-opening-a
314329,6387,BLEED,287762,https://www.vlr.gg/287762/detonation-focusme-vs-bleed-riot-games-one-2023-d2
314329,8185,DRX,314317,https://www.vlr.gg/314317/gen-g-vs-drx-champions-tour-2024-pacific-stage-1-w3
314329,8185,DRX,314310,https://www.vlr.gg/314310/t1-vs-drx-champions-tour-2024-pacific-stage-1-w2
314329,8185,DRX,314306,https://www.vlr.gg/314306/global-esports-vs-drx-champions-tour-2024-pacific-stage-1-w1
314329,8185,DRX,314302,https://www.vlr.gg/314302/team-secret-vs-drx-champions-tour-2024-pacific-stage-1-w1
314329,8185,DRX,297257,https://www.vlr.gg/297257/drx-vs-gen-g-champions-tour-2024-pacific-kickoff-playoffs-sf
314329,8185,DRX,296732,https://www.vlr.gg/296732/drx-vs-talon-esports-champions-tour-2024-pacific-kickoff-winners-b
314329,8185,DRX,296736,https://www.vlr.gg/296736/drx-vs-detonation-focusme-champions-tour-2024-pacific-kickoff-opening-b
314330,17,Gen.G,314322,https://www.vlr.gg/314322/gen-g-vs-zeta-division-champions-tour-2024-pacific-stage-1-w3
314330,17,Gen.G,314317,https://www.vlr.gg/314317/gen-g-vs-drx-champions-tour-2024-pacific-stage-1-w3
314330,17,Gen.G,314313,https://www.vlr.gg/314313/gen-g-vs-detonation-focusme-champions-tour-2024-pacific-stage-1-w2
